Driver,QualifyingTime (s),Team,AvgRaceTime (s),Temperature (°C),Humidity (%),Pressure (mbar),Rainfall (mm),TrackTemp (°C),Date,Year,GP,DriverHistoricalAvg (s),Driver_Dry_Perf,Driver_Damp_Perf,Driver_Wet_Perf,Driver_Cold_Perf,Driver_Mid_Perf,Driver_Hot_Perf,Driver_HighDownforce_Perf,Driver_LowDownforce_Perf,DriverEloBefore,ConstructorEloBefore
RAI,76.041,Alfa Romeo Racing,82.97008823529413,25.66,33.893076923076926,986.4846153846154,0.0,44.096923076923076,2019-08-04,2019,Hungarian Grand Prix,92.80594805568445,42.90863771450484,32.64411027568922,44.385964912280706,32.473684210526315,42.24761036791112,51.19658119658119,50.0,50.0,1660.3213792473882,1407.393591497487
HUL,76.565,Renault,83.63379411764706,25.66,33.893076923076926,986.4846153846154,0.0,44.096923076923076,2019-08-04,2019,Hungarian Grand Prix,93.4683945017006,35.60777094030161,30.454545454545453,57.60818713450293,30.529411764705884,36.10186819440024,39.94582043343653,50.0,50.0,1483.5320947533005,1473.7072624615123
ALB,76.687,Toro Rosso,83.44695588235294,25.66,33.893076923076926,986.4846153846154,0.0,44.096923076923076,2019-08-04,2019,Hungarian Grand Prix,93.41507658741675,39.39103203083466,45.723684210526315,50.09356725146199,49.29898275099514,39.568142530490015,29.897312726260093,50.0,50.0,1363.0683253617042,1305.665685461412
KVY,76.692,Toro Rosso,83.76494029850747,25.66,33.893076923076926,986.4846153846154,0.0,44.096923076923076,2019-08-04,2019,Hungarian Grand Prix,92.98478329344054,37.09454191033138,37.5,57.89473684210526,22.5,38.911203447214525,35.0,50.0,50.0,1308.2243894359463,1305.665685461412
GIO,76.804,Alfa Romeo Racing,84.75443283582091,25.66,33.893076923076926,986.4846153846154,0.0,44.096923076923076,2019-08-04,2019,Hungarian Grand Prix,93.0617711674382,30.15533625730994,19.77980665950591,34.21052631578948,22.263157894736842,28.632810840660976,27.98830409356725,50.0,50.0,1598.5409976251697,1407.393591497487
MAG,77.081,Haas F1 Team,83.61088235294118,25.66,33.893076923076926,986.4846153846154,0.0,44.096923076923076,2019-08-04,2019,Hungarian Grand Prix,94.44698939881275,28.186013613014694,31.71826625386997,15.479532163742693,26.14522417153996,29.325211018146565,32.94117647058823,50.0,50.0,1591.970999607639,1431.1198277611522
RUS,77.031,Williams,84.58856716417911,25.66,33.893076923076926,986.4846153846154,0.0,44.096923076923076,2019-08-04,2019,Hungarian Grand Prix,92.60342373579098,48.348535666260126,49.81796596755046,53.67585630743526,43.25202489289177,49.341567977828,49.21636434600831,50.0,50.0,973.5962097424966,845.5768839541942
PER,77.109,Racing Point,83.61754411764707,25.66,33.893076923076926,986.4846153846154,0.0,44.096923076923076,2019-08-04,2019,Hungarian Grand Prix,92.42792311069464,61.65192622384255,64.03617402639726,57.91812865497077,68.47303443794672,61.37567183150479,60.2192200644213,50.0,50.0,1230.6229612027073,1111.3159439817896
RIC,77.257,Renault,83.59516176470588,25.66,33.893076923076926,986.4846153846154,0.0,44.096923076923076,2019-08-04,2019,Hungarian Grand Prix,92.70216793806463,50.92169993822845,41.91938178780284,45.45614035087719,43.50877192982456,49.00186998964838,52.16417268661851,50.0,50.0,1633.79696120997,1473.7072624615123
STR,77.542,Racing Point,84.62443283582088,25.66,33.893076923076926,986.4846153846154,0.0,44.096923076923076,2019-08-04,2019,Hungarian Grand Prix,93.09350717650615,36.1061323906103,34.75969335102462,48.99331662489557,31.93378052975576,36.26209096577227,31.149611160253578,50.0,50.0,1152.3847788924095,1111.3159439817896
KUB,78.324,Williams,85.07215151515152,25.66,33.893076923076926,986.4846153846154,0.0,44.096923076923076,2019-08-04,2019,Hungarian Grand Prix,94.80784493742593,4.542936288088643,0.0,42.10526315789473,50.0,5.583524027459955,1.25,50.0,50.0,830.844207686343,845.5768839541942
LEC,102.519,Ferrari,108.82860000000001,17.4,57.03,968.2574999999999,0.0,28.119166666666665,2019-09-01,2019,Belgian Grand Prix,92.65857434074587,68.4439419525966,57.01017249004865,57.2843567251462,69.99484004127967,66.40377852132463,74.7560326924792,50.0,50.0,2073.6051475127897,1955.7838397343226
VET,103.267,Ferrari,109.470175,17.4,57.03,968.2574999999999,0.0,28.119166666666665,2019-09-01,2019,Belgian Grand Prix,92.50001230802171,56.082192409127394,55.84986221209131,66.60818713450291,54.45697577276525,57.26731415585905,60.93739250085999,50.0,50.0,1958.4396844951339,1955.7838397343226
HAM,103.282,Mercedes,108.819425,17.4,57.03,968.2574999999999,0.0,28.119166666666665,2019-09-01,2019,Belgian Grand Prix,91.56060090534528,77.1266889700948,79.17222870009248,75.87353801169591,68.44028520499108,76.61492961540628,72.33056599832915,50.0,50.0,2290.030114634052,2127.232959666206
BOT,103.415,Mercedes,109.097275,17.4,57.03,968.2574999999999,0.0,28.119166666666665,2019-09-01,2019,Belgian Grand Prix,92.46565817417928,55.985563737111725,53.52778230405736,46.4327485380117,30.474333983105915,54.58378394616679,54.76742561059512,50.0,50.0,2213.964811587486,2127.232959666206
RIC,104.257,Renault,111.9905641025641,17.4,57.03,968.2574999999999,0.0,28.119166666666665,2019-09-01,2019,Belgian Grand Prix,92.70216793806463,50.92169993822845,41.91938178780284,45.45614035087719,43.50877192982456,49.00186998964838,52.16417268661851,50.0,50.0,1359.721487359243,1426.5790267641892
HUL,104.542,Renault,111.32615000000001,17.4,57.03,968.2574999999999,0.0,28.119166666666665,2019-09-01,2019,Belgian Grand Prix,93.4683945017006,35.60777094030161,30.454545454545453,57.60818713450293,30.529411764705884,36.10186819440024,39.94582043343653,50.0,50.0,1510.6400013452615,1426.5790267641892
RAI,104.557,Alfa Romeo Racing,112.515,17.4,57.03,968.2574999999999,0.0,28.119166666666665,2019-09-01,2019,Belgian Grand Prix,92.80594805568445,42.90863771450484,32.64411027568922,44.385964912280706,32.473684210526315,42.24761036791112,51.19658119658119,50.0,50.0,1629.2585800015659,1410.4867830305113
PER,104.706,Racing Point,110.842175,17.4,57.03,968.2574999999999,0.0,28.119166666666665,2019-09-01,2019,Belgian Grand Prix,92.42792311069464,61.65192622384255,64.03617402639726,57.91812865497077,68.47303443794672,61.37567183150479,60.2192200644213,50.0,50.0,1187.4371741693772,1059.2890215049556
MAG,105.086,Haas F1 Team,111.69741025641025,17.4,57.03,968.2574999999999,0.0,28.119166666666665,2019-09-01,2019,Belgian Grand Prix,94.44698939881275,28.186013613014694,31.71826625386997,15.479532163742693,26.14522417153996,29.325211018146565,32.94117647058823,50.0,50.0,1402.8960065834235,1459.6545848494677
GRO,104.797,Haas F1 Team,111.89271794871794,17.4,57.03,968.2574999999999,0.0,28.119166666666665,2019-09-01,2019,Belgian Grand Prix,94.41405391541633,30.396661588612055,26.0,44.91228070175439,27.499999999999996,31.536584744359082,39.56140350877193,50.0,50.0,1548.6477045722506,1459.6545848494677
NOR,104.847,McLaren,110.40715384615385,17.4,57.03,968.2574999999999,0.0,28.119166666666665,2019-09-01,2019,Belgian Grand Prix,92.19691063855305,62.225662194702444,66.5406550431807,61.2781954887218,63.15945836069675,63.39674899039164,66.64748220475775,50.0,50.0,1659.263921510722,1496.3585098592382
STR,105.047,Racing Point,111.45284999999998,17.4,57.03,968.2574999999999,0.0,28.119166666666665,2019-09-01,2019,Belgian Grand Prix,93.09350717650615,36.1061323906103,34.75969335102462,48.99331662489557,31.93378052975576,36.26209096577227,31.149611160253578,50.0,50.0,1075.5838499377833,1059.2890215049556
ALB,105.799,Red Bull Racing,110.69725000000001,17.4,57.03,968.2574999999999,0.0,28.119166666666665,2019-09-01,2019,Belgian Grand Prix,93.41507658741675,39.39103203083466,45.723684210526315,50.09356725146199,49.29898275099514,39.568142530490015,29.897312726260093,50.0,50.0,1419.5832445833314,1907.0383290426978
GIO,105.637,Alfa Romeo Racing,111.16631578947367,17.4,57.03,968.2574999999999,0.0,28.119166666666665,2019-09-01,2019,Belgian Grand Prix,93.0617711674382,30.15533625730994,19.77980665950591,34.21052631578948,22.263157894736842,28.632810840660976,27.98830409356725,50.0,50.0,1470.1302372197867,1410.4867830305113
GAS,106.435,Toro Rosso,111.446325,17.4,57.03,968.2574999999999,0.0,28.119166666666665,2019-09-01,2019,Belgian Grand Prix,93.20445222933414,40.38484336753405,50.93077120044694,38.51608187134503,41.51515151515151,41.723387052189295,41.031131750945995,50.0,50.0,1860.2140334819685,1272.464676383372
KVY,106.518,Toro Rosso,110.93507500000001,17.4,57.03,968.2574999999999,0.0,28.119166666666665,2019-09-01,2019,Belgian Grand Prix,92.98478329344054,37.09454191033138,37.5,57.89473684210526,22.5,38.911203447214525,35.0,50.0,50.0,1358.9196012298523,1272.464676383372
RUS,107.548,Williams,112.18973684210526,17.4,57.03,968.2574999999999,0.0,28.119166666666665,2019-09-01,2019,Belgian Grand Prix,92.60342373579098,48.348535666260126,49.81796596755046,53.67585630743526,43.25202489289177,49.341567977828,49.21636434600831,50.0,50.0,1078.7854301948298,865.4593353944931
KUB,84.475,Williams,112.65558974358974,17.4,57.03,968.2574999999999,0.0,28.119166666666665,2019-09-01,2019,Belgian Grand Prix,94.80784493742593,4.542936288088643,0.0,42.10526315789473,50.0,5.583524027459955,1.25,50.0,50.0,1608.7027821358597,865.4593353944931
LEC,79.307,Ferrari,85.38638461538461,21.0972972972973,51.574774774774774,989.2405405405406,0.0,33.04054054054055,2019-09-08,2019,Italian Grand Prix,92.65857434074587,68.4439419525966,57.01017249004865,57.2843567251462,69.99484004127967,66.40377852132463,74.7560326924792,50.0,50.0,2150.1865012994913,2000.365175984773
HAM,79.346,Mercedes,86.04934615384614,21.0972972972973,51.574774774774774,989.2405405405406,0.0,33.04054054054055,2019-09-08,2019,Italian Grand Prix,91.56060090534528,77.1266889700948,79.17222870009248,75.87353801169591,68.44028520499108,76.61492961540628,72.33056599832915,50.0,50.0,2255.7741210639056,2113.83599407703
BOT,79.354,Mercedes,85.37498076923076,21.0972972972973,51.574774774774774,989.2405405405406,0.0,33.04054054054055,2019-09-08,2019,Italian Grand Prix,92.46565817417928,55.985563737111725,53.52778230405736,46.4327485380117,30.474333983105915,54.58378394616679,54.76742561059512,50.0,50.0,2162.212564474343,2113.83599407703
VET,79.457,Ferrari,87.77429411764705,21.0972972972973,51.574774774774774,989.2405405405406,0.0,33.04054054054055,2019-09-08,2019,Italian Grand Prix,92.50001230802171,56.082192409127394,55.84986221209131,66.60818713450291,54.45697577276525,57.26731415585905,60.93739250085999,50.0,50.0,2034.2878141698427,2000.365175984773
RIC,79.839,Renault,86.18738461538462,21.0972972972973,51.574774774774774,989.2405405405406,0.0,33.04054054054055,2019-09-08,2019,Italian Grand Prix,92.70216793806463,50.92169993822845,41.91938178780284,45.45614035087719,43.50877192982456,49.00186998964838,52.16417268661851,50.0,50.0,1580.9400032215008,1520.6232722426134
HUL,80.049,Renault,86.45380769230769,21.0972972972973,51.574774774774774,989.2405405405406,0.0,33.04054054054055,2019-09-08,2019,Italian Grand Prix,93.4683945017006,35.60777094030161,30.454545454545453,57.60818713450293,30.529411764705884,36.10186819440024,39.94582043343653,50.0,50.0,1629.2581678173724,1520.6232722426134
SAI,80.455,McLaren,86.2956923076923,21.0972972972973,51.574774774774774,989.2405405405406,0.0,33.04054054054055,2019-09-08,2019,Italian Grand Prix,92.21061462460975,59.19118363719757,58.86101809144711,31.642300194931774,62.33552631578947,58.05333944953554,64.57679124281292,50.0,50.0,1566.8460798089743,1444.0602247610943
ALB,80.021,Red Bull Racing,86.41621153846154,21.0972972972973,51.574774774774774,989.2405405405406,0.0,33.04054054054055,2019-09-08,2019,Italian Grand Prix,93.41507658741675,39.39103203083466,45.723684210526315,50.09356725146199,49.29898275099514,39.568142530490015,29.897312726260093,50.0,50.0,1325.1128674948513,1736.012687969747
STR,80.498,Racing Point,87.34137254901961,21.0972972972973,51.574774774774774,989.2405405405406,0.0,33.04054054054055,2019-09-08,2019,Italian Grand Prix,93.09350717650615,36.1061323906103,34.75969335102462,48.99331662489557,31.93378052975576,36.26209096577227,31.149611160253578,50.0,50.0,1211.706761691877,1174.9559006735356
RAI,80.515,Alfa Romeo Racing,88.12594117647059,21.0972972972973,51.574774774774774,989.2405405405406,0.0,33.04054054054055,2019-09-08,2019,Italian Grand Prix,92.80594805568445,42.90863771450484,32.64411027568922,44.385964912280706,32.473684210526315,42.24761036791112,51.19658119658119,50.0,50.0,1662.1966862037928,1476.8106755549957
GIO,80.517,Alfa Romeo Racing,86.9974705882353,21.0972972972973,51.574774774774774,989.2405405405406,0.0,33.04054054054055,2019-09-08,2019,Italian Grand Prix,93.0617711674382,30.15533625730994,19.77980665950591,34.21052631578948,22.263157894736842,28.632810840660976,27.98830409356725,50.0,50.0,1383.8267356993947,1476.8106755549957
MAG,80.615,Haas F1 Team,88.50354761904762,21.0972972972973,51.574774774774774,989.2405405405406,0.0,33.04054054054055,2019-09-08,2019,Italian Grand Prix,94.44698939881275,28.186013613014694,31.71826625386997,15.479532163742693,26.14522417153996,29.325211018146565,32.94117647058823,50.0,50.0,1380.2302528064372,1448.9393297046695
KVY,80.63,Toro Rosso,87.44135714285714,21.0972972972973,51.574774774774774,989.2405405405406,0.0,33.04054054054055,2019-09-08,2019,Italian Grand Prix,92.98478329344054,37.09454191033138,37.5,57.89473684210526,22.5,38.911203447214525,35.0,50.0,50.0,1228.5020684172468,1214.534886093733
NOR,81.068,McLaren,86.95096078431372,21.0972972972973,51.574774774774774,989.2405405405406,0.0,33.04054054054055,2019-09-08,2019,Italian Grand Prix,92.19691063855305,62.225662194702444,66.5406550431807,61.2781954887218,63.15945836069675,63.39674899039164,66.64748220475775,50.0,50.0,1583.4746450401365,1444.0602247610943
GAS,81.125,Toro Rosso,87.02125490196079,21.0972972972973,51.574774774774774,989.2405405405406,0.0,33.04054054054055,2019-09-08,2019,Italian Grand Prix,93.20445222933414,40.38484336753405,50.93077120044694,38.51608187134503,41.51515151515151,41.723387052189295,41.031131750945995,50.0,50.0,1550.1814634825005,1214.534886093733
GRO,80.784,Haas F1 Team,88.54282352941176,21.0972972972973,51.574774774774774,989.2405405405406,0.0,33.04054054054055,2019-09-08,2019,Italian Grand Prix,94.41405391541633,30.396661588612055,26.0,44.91228070175439,27.499999999999996,31.536584744359082,39.56140350877193,50.0,50.0,1553.5986210081014,1448.9393297046695
PER,81.291,Racing Point,86.62051923076923,21.0972972972973,51.574774774774774,989.2405405405406,0.0,33.04054054054055,2019-09-08,2019,Italian Grand Prix,92.42792311069464,61.65192622384255,64.03617402639726,57.91812865497077,68.47303443794672,61.37567183150479,60.2192200644213,50.0,50.0,1383.6268418061227,1174.9559006735356
RUS,81.8,Williams,87.68856862745099,21.0972972972973,51.574774774774774,989.2405405405406,0.0,33.04054054054055,2019-09-08,2019,Italian Grand Prix,92.60342373579098,48.348535666260126,49.81796596755046,53.67585630743526,43.25202489289177,49.341567977828,49.21636434600831,50.0,50.0,1022.0049147219407,850.2089191672623
KUB,82.356,Williams,89.1865,21.0972972972973,51.574774774774774,989.2405405405406,0.0,33.04054054054055,2019-09-08,2019,Italian Grand Prix,94.80784493742593,4.542936288088643,0.0,42.10526315789473,50.0,5.583524027459955,1.25,50.0,50.0,805.4477230266543,850.2089191672623
VER,84.475,Red Bull Racing,86.5389423076923,21.0972972972973,51.574774774774774,989.2405405405406,0.0,33.04054054054055,2019-09-08,2019,Italian Grand Prix,91.83299536590845,81.49326788856763,83.12763861525471,80.40204678362574,84.39644119210683,80.96251168640958,78.6787639032221,50.0,50.0,1608.7027821358597,1736.012687969747
LEC,96.217,Ferrari,108.98748076923077,29.965161290322584,66.45548387096774,1010.941935483871,0.0,35.752903225806456,2019-09-22,2019,Singapore Grand Prix,92.65857434074587,68.4439419525966,57.01017249004865,57.2843567251462,69.99484004127967,66.40377852132463,74.7560326924792,50.0,50.0,2208.8313928131174,2033.7420400361516
HAM,96.408,Mercedes,109.47353846153845,29.965161290322584,66.45548387096774,1010.941935483871,0.0,35.752903225806456,2019-09-22,2019,Singapore Grand Prix,91.56060090534528,77.1266889700948,79.17222870009248,75.87353801169591,68.44028520499108,76.61492961540628,72.33056599832915,50.0,50.0,2259.661810667938,2099.5593709723134
VET,96.437,Ferrari,108.79157692307693,29.965161290322584,66.45548387096774,1010.941935483871,0.0,35.752903225806456,2019-09-22,2019,Singapore Grand Prix,92.50001230802171,56.082192409127394,55.84986221209131,66.60818713450291,54.45697577276525,57.26731415585905,60.93739250085999,50.0,50.0,2025.9181569346913,2033.7420400361516
VER,96.813,Red Bull Racing,109.14123076923077,29.965161290322584,66.45548387096774,1010.941935483871,0.0,35.752903225806456,2019-09-22,2019,Singapore Grand Prix,91.83299536590845,81.49326788856763,83.12763861525471,80.40204678362574,84.39644119210683,80.96251168640958,78.6787639032221,50.0,50.0,2175.222946319793,1721.1674498286845
BOT,97.146,Mercedes,109.69575,29.965161290322584,66.45548387096774,1010.941935483871,0.0,35.752903225806456,2019-09-22,2019,Singapore Grand Prix,92.46565817417928,55.985563737111725,53.52778230405736,46.4327485380117,30.474333983105915,54.58378394616679,54.76742561059512,50.0,50.0,2154.0686100860166,2099.5593709723134
ALB,97.411,Red Bull Racing,110.622,29.965161290322584,66.45548387096774,1010.941935483871,0.0,35.752903225806456,2019-09-22,2019,Singapore Grand Prix,93.41507658741675,39.39103203083466,45.723684210526315,50.09356725146199,49.29898275099514,39.568142530490015,29.897312726260093,50.0,50.0,1560.0287716112007,1721.1674498286845
SAI,97.818,McLaren,111.31294444444445,29.965161290322584,66.45548387096774,1010.941935483871,0.0,35.752903225806456,2019-09-22,2019,Singapore Grand Prix,92.21061462460975,59.19118363719757,58.86101809144711,31.642300194931774,62.33552631578947,58.05333944953554,64.57679124281292,50.0,50.0,1609.7492939003578,1471.682059132583
